"","Hora_UTC","Período","lat_d","lon_d","Estado_Costeiro","Tipo_Navio","Bandeira","Estado do Navio","Proximidade_Costa(milhas)","ÁREA_NAVEGAÇÃO","Classificação_Ataque","N_Criminosos","Armamento","Hijack","Sequestro","N_Sequestrados","Rapto","N_Raptados","Feridos","N_Feridos","Mortos","N_Mortos","MedidasProteção","Alarme","Ajuda_Autoridades","Equipa_Segurança","CIDADELA","Manobra_Evasiva","ValoresRoubados_Navio","Carga_Roubada","DATA","Data_hora","onda","vento","chuva"
"405","06:50:00","Diurno","4.1485","6.9971666666667","Nigéria","Cargo Ship","Países Baixos","Navegar","16","Águas Internacionais","NCONSEGUIDO","6","Desconhecido","0","0","0","0","0","0","0","0","0","1","1","1","0","1","0","0","0","2017-07-13 00:00:00","2017-07-13 06:50:00","1.64","5.0703125","0"
"406","17:50:00","Diurno","4.1253333333333","7.0006666666667","Nigéria","Oil Ship Transporter","Nigéria","Navegar","21","Águas Internacionais","RAPTO","","Desconhecido","0","0","0","1","3","0","0","0","0","0","0","0","0","0","0","1","0","2017-07-31 00:00:00","2017-07-31 17:50:00","1.28","4.6904296875","4.8740439524408E-5"
"407","00:30:00","Noturno ","4.1516666666667","7.0316666666667","Nigéria","Bulk Carrier","Panamá","Fundeado","15.5","Águas Internacionais","NCONSEGUIDO","12","Machine Gun","0","0","0","0","0","1","1","0","0","1","1","0","0","0","0","0","0","2010-06-27 00:00:00","2010-06-27 00:30:00","1.32","3.2998046875","0"
"408","08:15:00","Diurno","3.88","7.075","Nigéria","Supply Ship","França","Navegar","30","Águas Internacionais","NCONSEGUIDO","16","Machine Gun","0","0","0","0","0","0","0","0","0","1","1","1","0","1","1","0","0","2019-02-28 00:00:00","2019-02-28 08:15:00","0.94","2.349609375","0.000153276629539"
"409","18:10:00","Noturno","3.1","7.1166666666667","Nigéria","Oil Ship Transporter","China","Navegar","88","Águas Internacionais","RAPTO","","Desconhecido","0","0","0","1","19","0","0","0","0","1","0","1","0","0","0","0","0","2019-12-03 00:00:00","2019-12-03 18:10:00","0.98","3.2099609375","9.2982047915159E-7"
"410","05:30:00","Noturno","3.5283333333333","7.13","Nigéria","Cargo Ship","Singapura","Navegar","40","Águas Internacionais","NCONSEGUIDO","8","Machine Gun","0","0","0","0","0","0","0","0","0","1","1","0","0","0","1","0","0","2017-12-07 00:00:00","2017-12-07 05:30:00","1.04","4.830078125","0"
"411","06:00:00","Diurno","3.7845","7.1433333333333","Nigéria","Cargo Ship","Libéria","Navegar","38","Águas Internacionais","RAPTO","","Desconhecido","0","0","0","1","6","0","0","0","0","0","0","0","0","0","0","0","0","2017-10-21 00:00:00","2017-10-21 06:00:00","1.08","5.1103515625","2.0029151023159E-5"
"413","12:30:00","Diurno","3.9083333333333","7.155","Nigéria","Cargo Ship","Ilha de Man","Navegar","28","Águas Internacionais","ROUBO","","Machine Gun","0","0","0","0","0","0","0","0","0","1","1","1","0","1","0","1","0","2016-08-17 00:00:00","2016-08-17 12:30:00","1.34","5.66015625","0.0013555688783526"
"414","01:30:00","Noturno","4.675","7.1551666666667","Nigéria","Supply Ship","Nigéria","Atracado","0","Área Portuária","ROUBO","2","Desconhecido","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","2019-08-14 00:00:00","2019-08-14 01:30:00","1.2868571428571","5.900390625","0"
"415","03:00:00","Noturno","4.6866666666667","7.1565","Nigéria","Supply Ship","Panamá","Atracado","0","Área Portuária","ROUBO","1","Desconhecido","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","1","0","2020-01-29 00:00:00","2020-01-29 03:00:00","0.52799997329712","3.400390625","0"
"416","20:20:00","Noturno","4.4683333333333","7.1683333333333","Nigéria","Oil Ship Transporter","Suiça","Fundeado","0.2","Área Portuária","NCONSEGUIDO","4","Machine Gun","0","0","0","0","0","1","1","0","0","1","1","0","1","1","0","0","0","2019-04-15 00:00:00","2019-04-15 20:20:00","1.13","4","0"
"417","19:15:00","Noturno ","3.3566666666667","7.215","Camarões","Bulk Carrier","Noruega","Navegar","80","Águas Internacionais","ROUBO","6","Machine Gun","0","0","0","0","0","0","0","0","0","1","1","0","0","1","0","1","0","2012-01-09 00:00:00","2012-01-09 19:15:00","0.89","3","0"
"418","00:45:00","Noturno ","4.2191666666667","7.3921666666667","Nigéria","Outros","Panamá","Fundeado","13","Águas Internacionais","NCONSEGUIDO","10","Machine Gun","0","0","0","0","0","0","0","0","0","1","1","0","1","0","0","0","0","2015-04-24 00:00:00","2015-04-24 00:45:00","0.95","4.08984375","0"
"419","15:22:00","Diurno","3","7.4666666666667","Camarões","Cargo Ship","Libéria","Navegar","85","Águas Internacionais","NCONSEGUIDO","8","Machine Gun","0","0","0","0","0","0","0","0","0","1","0","0","0","1","1","0","0","2012-01-09 00:00:00","2012-01-09 15:22:00","0.81","3.400390625","0"
"420","21:30:00","Noturno ","4.0333333333333","7.5166666666667","Nigéria","Outros","IlhasMarshall","Navegar","36","Águas Internacionais","SEQUESTRO","6","Machine Gun","0","1","3","0","0","0","0","0","0","1","1","0","0","0","0","0","0","2015-03-21 00:00:00","2015-03-21 21:30:00","0.97","3.9404296875","7.3787160217762E-5"
"421","23:00:00","Noturno ","4.2483333333333","7.7616666666667","Nigéria","Supply Ship","SãoVicente&Granadinas","Navegar","18","Águas Internacionais","ROUBO","4","Desconhecido","0","0","0","0","0","0","0","0","0","1","1","0","0","1","0","1","0","2013-06-04 00:00:00","2013-06-04 23:00:00","1.06","4","5.3589479648508E-7"
"422","12:15:00","Diurno","3.0533333333333","7.8716666666667","Guiné","Outros","Malta","Navegar","48","Águas Internacionais","NCONSEGUIDO","","Desconhecido","0","0","0","0","0","0","0","0","0","1","1","1","0","1","0","0","0","2019-05-05 00:00:00","2019-05-05 12:15:00","1.19","4.830078125","0.00071408200476851"
"423","00:30:00","Noturno ","4.2833333333333","7.8833333333333","Nigéria","Supply Ship","Nigéria","Navegar","18","Águas Internacionais","RAPTO","6","Machine Gun","0","0","0","1","3","0","0","0","0","0","0","0","0","0","0","1","0","2014-03-04 00:00:00","2014-03-04 00:30:00","0.64","2.900390625","3.5474472679198E-5"
"424","06:10:00","Noturno ","4.2666666666667","7.9333333333333","Nigéria","Oil Ship Transporter","Nigéria","Fundeado","19","Águas Internacionais","NCONSEGUIDO","8","Machine Gun","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","2013-07-24 00:00:00","2013-07-24 06:10:00","1.23","6.23046875","0.00071886152029037"
"425","22:40:00","Noturno ","4.2166666666667","7.95","Nigéria","Supply Ship","IlhasMarshall","Navegar","19","Águas Internacionais","SEQUESTRO","6","Machine Gun","0","1","5","0","0","1","1","0","0","1","1","0","0","0","0","1","0","2015-05-18 00:00:00","2015-05-18 22:40:00","0.81","3.6796875","1.0251501807943E-5"
"426","12:00:00","Diurno","3.0666666666667","7.9833333333333","Nigéria","Tug","Nigéria","Navegar","41","Águas Internacionais","HIJACK","","Desconhecido","1","1","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2019-05-05 00:00:00","2019-05-05 12:00:00","1.24","5.1298828125","0.00071408200476851"
"427","17:40:00","Diurno","4.8166666666667","8.3","Nigéria","Bulk Carrier","China","Navegar","0.1","Área Portuária","NCONSEGUIDO","","Machine Gun","0","0","0","0","0","0","0","0","0","1","1","0","1","0","0","0","0","2014-06-02 00:00:00","2014-06-02 17:40:00","0.15","2.25","0"
"428","15:00:00","Diurno","4.4836666666667","8.367","Nigéria","Oil Ship Transporter","Singapura","Navegar","7.12","Mar Territorial","NCONSEGUIDO","29","Machine Gun","0","0","0","0","0","0","0","0","0","1","1","0","0","0","1","0","0","2011-03-03 00:00:00","2011-03-03 15:00:00","0.42","2.66015625","3.9272846792031E-5"
"429","01:07:00","Noturno","4.7876666666667","8.7655","Guiné Equatorial","Cargo Ship","Camarões","Fundeado","0.1","Área Portuária","RAPTO","6","Machine Gun","0","0","0","1","2","1","2","0","0","1","1","1","0","0","0","1","0","2020-05-09 00:00:00","2020-05-09 01:07:00","0.35411761788761","3.830078125","1.8196647822399E-5"
"430","02:15:00","Noturno ","4.0333333333333","8.0333333333333","Nigéria","Tug","","Navegar","30","Águas Internacionais","SEQUESTRO","14","Machine Gun","0","1","4","0","0","0","0","0","0","0","0","0","0","0","0","1","0","2013-06-13 00:00:00","2013-06-13 02:15:00","1.06","3.4599609375","1.2601905769703E-5"
"431","23:30:00","Noturno ","4.235","8.035","Nigéria","Supply Ship","Belize","Fundeado","19","Águas Internacionais","ROUBO","6","Machine Gun","0","0","0","1","2","0","0","0","0","1","1","1","0","0","0","1","0","2015-03-18 00:00:00","2015-03-18 23:30:00","0.73","3.490234375","2.7897188340797E-6"
"432","13:15:00","Diurno","4.7","8.33","Nigéria","Chemical Tanker","IlhasMarshall","Navegar","0.25","Área Portuária","NCONSEGUIDO","10","Machine Gun","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","2013-06-03 00:00:00","2013-06-03 13:15:00","0.39","4.0703125","0.0011393366148695"
"433","14:25:00","Diurno","4.75","8.3333333333333","Nigéria","Oil Ship Transporter","Singapura","Fundeado","1","Área Portuária","ROUBO","3","Machine Gun","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","2010-03-20 00:00:00","2010-03-20 14:25:00","0.13","1.5703125","0.00026287318905815"
"434","14:58:00","Diurno","4.7216666666667","8.345","Nigéria","Bulk Carrier","Panamá","Navegar","0.5","Área Portuária","NCONSEGUIDO","7","Machine Gun","0","0","0","0","0","0","0","0","0","1","1","0","0","1","1","0","0","2013-05-07 00:00:00","2013-05-07 14:58:00","0.15","3.669921875","9.2097106971778E-6"
"435","12:22:00","Diurno","4.6333333333333","8.3733333333333","Nigéria","Oil Ship Transporter","Singapura","Navegar","3","Área Portuária","ROUBO","20","Machine Gun","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","1","0","2010-11-05 00:00:00","2010-11-05 12:22:00","0.21","1.849609375","8.6411804659292E-5"
"436","10:50:00","Diurno","4.16","8.375","Nigéria","Oil Ship Transporter","Panamá","Navegar","23","Águas Internacionais","NCONSEGUIDO","","Machine Gun","0","0","0","0","0","0","0","0","0","1","1","0","0","1","1","0","0","2019-08-14 00:00:00","2019-08-14 10:50:00","1.13","4.490234375","1.6523146769032E-5"
"437","00:02:00","Noturno ","0.98333333333333","8.3833333333333","Nigéria","Oil Ship Transporter","Singapura","Navegar","55","Águas Internacionais","NCONSEGUIDO","5","Desconhecido","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","2014-01-02 00:00:00","2014-01-02 00:02:00","1.28","3.91015625","8.0651773784596E-6"
"438","05:30:00","Noturno","3.7826666666667","8.698","Guiné Equatorial","Outros","IlhasMarshall","Atracado","0","Área Portuária","RAPTO","5","Machine Gun","0","0","0","1","1","0","0","0","0","1","1","1","0","0","0","0","0","2020-10-17 00:00:00","2020-10-17 05:30:00","0.59086201108735","2.5","0.00051622846752208"
"439","22:46:00","Noturno ","-0.48333333333333","8.85","Gabão","Outros","Gabão","Navegar","13","Águas Internacionais","ROUBO","20","Desconhecido","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","2013-07-14 00:00:00","2013-07-14 22:46:00","1.04","6.5400390625","0"
"440","04:52:00","Noturno ","-0.4415","8.8575","Gabão","Oil Ship Transporter","Malta","Navegar","16","Águas Internacionais","HIJACK","6","Machine Gun","1","1","24","0","0","0","0","0","0","0","0","0","0","0","0","1","1","2013-07-15 00:00:00","2013-07-15 04:52:00","1.01","6","1.2236048658249E-7"
"441","02:00:00","Noturno ","4.2666666666667","8.8666666666667","Camarões","Oil Ship Transporter","Malta","Navegar","3.5","Mar Territorial","NCONSEGUIDO","12","Machine Gun","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","2010-07-25 00:00:00","2010-07-25 02:00:00","0.84","2.7802734375","0"
"442","22:00:00","Noturno","4.171","8.9221666666667","Camarões","Outros","","Navegar","4.5","Mar Territorial","RAPTO","8","Desconhecido","0","0","0","1","2","0","0","0","0","1","0","1","0","0","0","0","0","2019-09-13 00:00:00","2019-09-13 22:00:00","0.61","3.6904296875","3.0170427635312E-5"
"443","22:30:00","Noturno","3.975","9.09","Camarões","Oil Ship Transporter","Grécia","Fundeado","3","Mar Territorial","RAPTO","6","Machine Gun","0","0","0","1","8","1","1","0","0","1","0","1","0","0","0","1","0","2019-12-30 00:00:00","2019-12-30 22:30:00","0.51","2.580078125","0"
"444","03:00:00","Noturno","0.50833333333333","9.1035","Gabão","Outros","Gabão","Navegar","22","Águas Internacionais","RAPTO","","Desconhecido","0","0","0","1","3","0","0","0","0","0","0","0","0","0","0","0","0","2020-05-03 00:00:00","2020-05-03 03:00:00","0.81000000238419","5.3203125","2.5498487394443E-6"
"445","05:00:00","Noturno","0.92066666666667","9.1348333333333","Guiné Equatorial","Outros","Senegal","Navegar","11","Mar Territorial","RAPTO","","Desconhecido","0","0","0","1","3","0","0","0","0","0","0","0","0","0","0","0","0","2020-05-03 00:00:00","2020-05-03 05:00:00","0.8299999833107","4.01953125","0.00021604172956021"
"446","22:30:00","Noturno","0.325","9.395","Gabão","Bulk Carrier","Libéria","Fundeado","2","Área Portuária","NCONSEGUIDO","6","Desconhecido","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","2019-12-21 00:00:00","2019-12-21 22:30:00","0.5","2.759765625","5.2417857659748E-5"
"447","10:00:00","Diurno","1.9333333333333","9.4083333333333","Guiné Equatorial","Cargo Ship","Libéria","Navegar","20","Águas Internacionais","HIJACK","6","Desconhecido","1","1","3","0","0","0","0","0","0","1","0","1","0","0","0","1","0","2014-01-03 00:00:00","2014-01-03 10:00:00","0.61","2.8798828125","8.5995521742937E-5"
"448","22:55:00","Noturno ","3.7366666666667","9.4098333333333","Camarões","Bulk Carrier","Lituania","Fundeado","10","Mar Territorial","SEQUESTRO","10","Machine Gun","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2010-05-16 00:00:00","2010-05-16 22:55:00","0.45","4.08984375","2.6501218599151E-5"
"449","21:40:00","Noturno ","3.7333333333333","9.4166666666667","Camarões","Cargo Ship","SãoVicente&Granadinas","Fundeado","10.5","Mar Territorial","SEQUESTRO","23","Machine Gun","0","1","2","0","0","0","0","0","0","0","0","0","0","0","0","1","0","2010-05-17 00:00:00","2010-05-17 21:40:00","0.56","4.4501953125","0"
"450","21:30:00","Noturno","3.8833333333333","9.5","Camarões","Cargo Ship","Libéria","Fundeado","15","Águas Internacionais","RAPTO","","Desconhecido","0","0","0","1","4","0","0","0","0","0","0","0","0","0","0","0","0","2019-03-30 00:00:00","2019-03-30 21:30:00","0.38","2.1904296875","0"
"451","02:30:00","Noturno","3.8666666666667","9.5166666666667","Camarões","Cargo Ship","Antigua&Barbuda","Fundeado","12","Mar Territorial","RAPTO","","Desconhecido","0","0","0","1","8","0","0","0","0","1","0","1","0","0","0","0","0","2019-08-15 00:00:00","2019-08-15 02:30:00","0.46","5.0703125","0"
"452","01:15:00","Noturno","3.8733333333333","9.5166666666667","Camarões","Bulk Carrier","Libéria","Fundeado","12","Mar Territorial","RAPTO","","Desconhecido","0","0","0","1","9","0","0","0","0","1","0","1","0","0","0","1","1","2019-08-15 00:00:00","2019-08-15 01:15:00","0.46","5.0703125","0"
"453","02:35:00","Noturno ","3.8833333333333","9.5333333333333","Camarões","Oil Ship Transporter","Panamá","Atracado","0","Área Portuária","ROUBO","6","Machine Gun","0","0","0","1","1","0","0","0","0","1","1","0","0","0","0","1","0","2012-09-08 00:00:00","2012-09-08 02:35:00","0.32","6.6904296875","5.2737173973583E-5"
"454","21:30:00","Noturno ","3.8833333333333","9.5333333333333","Camarões","Cargo Ship","SãoCristóvão&Neves","Fundeado","4.5","Área Portuária","ROUBO","12","Machine Gun","0","0","0","1","4","0","0","0","0","0","0","0","0","0","0","1","0","2010-09-12 00:00:00","2010-09-12 21:30:00","0.34","3.3603515625","0"
"455","07:00:00","Diurno","4.0516666666667","9.6833333333333","Camarões","Bulk Carrier","IlhasMarshall","Atracado","0","Área Portuária","ROUBO","","Desconhecido","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","2019-09-12 00:00:00","2019-09-12 07:00:00","0.13","6.919921875","0.00028219062369317"
"456","02:00:00","Noturno ","4.0526666666667","9.69","Camarões","Bulk Carrier","IlhasMarshall","Atracado","0","Área Portuária","ROUBO","","Desconhecido","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","2015-06-08 00:00:00","2015-06-08 02:00:00","0.09","4.4404296875","4.228339457768E-5"
"458","12:15:00","Diurno","-4.7833333333333","10.133333333333","Congo","Oil Ship Transporter","Panamá","Navegar","102","Águas Internacionais","HIJACK","","Desconhecido","1","1","6","1","8","0","0","0","0","0","0","0","0","0","0","0","0","2018-10-29 00:00:00","2018-10-29 12:15:00","0.93","3.91015625","1.6983117624793E-5"
"459","12:10:00","Diurno","-4.7783333333333","10.138333333333","Congo","Outros","IlhasMarshall","Navegar","101","Águas Internacionais","NCONSEGUIDO","","Desconhecido","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","2018-10-29 00:00:00","2018-10-29 12:10:00","0.93","3.91015625","1.6983117624793E-5"
"460","03:30:00","Noturno","-4.9583333333333","10.718333333333","Congo","Supply Ship","Singapura","Fundeado","65","Águas Internacionais","RAPTO","10","Machine Gun","0","0","0","1","4","0","0","0","0","0","0","0","0","0","0","0","0","2018-10-29 00:00:00","2018-10-29 03:30:00","1","3.1298828125","0"
"461","23:00:00","Noturno ","6.3","-10.763333333333","Libéria","Bulk Carrier","Panamá","Atracado","0","Área Portuária","ROUBO","6","Desconhecido","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","2010-03-03 00:00:00","2010-03-03 23:00:00","1.13","2.509765625","0"
"462","03:45:00","Noturno","6.3506666666667","-10.791166666667","Libéria","Oil Ship Transporter","Singapura","Atracado","0","Área Portuária","ROUBO","1","Desconhecido","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1","2020-10-01 00:00:00","2020-10-01 03:45:00","1.3694444232517","3.26953125","1.3908265851514E-6"
"463","03:30:00","Noturno","6.3441666666667","-10.795833333333","Libéria","Bulk carrier","Libéria","Atracado","0","Área Portuária","ROUBO","1","Desconhecido","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","1","0","2020-11-25 00:00:00","2020-11-25 03:30:00","1","3.0703125","8.5767639417681E-6"
"464","03:45:00","Noturno","6.3516666666667","-10.796666666667","Libéria","Oil Ship Transporter","Malta","Atracado","0","Área Portuária","ROUBO","1","Knives","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1","2019-02-09 00:00:00","2019-02-09 03:45:00","0.6","2.2900390625","0"
"465","08:30:00","Diurno","6.3333333333333","-10.85","Libéria","Bulk Carrier","Antigua&Barbuda","Fundeado","2.5","Mar Territorial","ROUBO","6","Knives","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","2015-10-24 00:00:00","2015-10-24 08:30:00","1.18","3.0703125","0"
"466","03:30:00","Noturno","6.3298333333333","-10.856666666667","Libéria","Bulk Carrier","IlhasMarshall","Fundeado","3","Mar Territorial","ROUBO","","Desconhecido","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","2019-07-29 00:00:00","2019-07-29 03:30:00","1.37","5.16015625","0"
"467","03:30:00","Noturno","-4.7616666666667","11.828333333333","República Dem. Congo","Outros","IlhasMarshall","Navegar","0.25","Mar Territorial","ROUBO","","Desconhecido","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1","2011-10-04 00:00:00","2011-10-04 03:30:00","1.02","3.8095703125","0"
"468","23:20:00","Noturno","-4.7666666666667","11.833333333333","República Dem. Congo","Outros","Itália","Fundeado","0.3","Mar Territorial","ROUBO","4","Desconhecido","0","0","0","0","0","0","0","0","0","1","1","0","0","1","0","0","0","2014-12-12 00:00:00","2014-12-12 23:20:00","0.98","3.26953125","0"
"469","03:00:00","Noturno ","-4.5226666666667","11.437833333333","Congo","Oil Ship Transporter","Libéria","Fundeado","15","Águas Internacionais","ROUBO","6","Desconhecido","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","2010-04-24 00:00:00","2010-04-24 03:00:00","1.25","2.400390625","0"
"470","00:15:00","Noturno ","-4.755","11.74","Congo","Cargo Ship","Panamá","Fundeado","6","Mar Territorial","ROUBO","5","Desconhecido","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","2011-08-01 00:00:00","2011-08-01 00:15:00","1.31","2.349609375","0"
"471","23:23:00","Noturno ","-4.7333333333333","11.75","Congo","Cargo Ship","Chipre","Fundeado","3.5","Mar Territorial","NCONSEGUIDO","6","Knives","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","2015-06-07 00:00:00","2015-06-07 23:23:00","0.76","3.4697265625","0"
"472","01:00:00","Noturno","-4.6833333333333","11.751","Congo","Outros","","Fundeado","3","Mar Territorial","ROUBO","2","Knives","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","1","0","2018-09-25 00:00:00","2018-09-25 01:00:00","1.11","4.7197265625","0"
"473","01:00:00","Noturno","-4.7483333333333","11.756666666667","Congo","Cargo Ship","Reino Unido","Fundeado","5","Mar Territorial","ROUBO","4","Desconhecido","0","0","0","0","0","0","0","0","0","1","1","0","0","1","0","0","1","2018-12-22 00:00:00","2018-12-22 01:00:00","0.82","2.8798828125","0"
"474","02:10:00","Noturno","-4.775","11.759166666667","Congo","Cargo Ship","Singapura","Fundeado","4.5","Área Portuária","ROUBO","1","Desconhecido","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","1","0","2020-10-19 00:00:00","2020-10-19 02:10:00","0.91999995708466","3.1201171875","1.1590221542929E-7"
"475","06:30:00","Noturno ","-4.75","11.761666666667","Congo","Cargo Ship","Libéria","Fundeado","4.5","Mar Territorial","ROUBO","6","Desconhecido","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","2011-08-22 00:00:00","2011-08-22 06:30:00","1.44","4.1298828125","0"
"476","07:00:00","Diurno","-4.7333333333333","11.766666666667","Congo","Cargo Ship","Libéria","Fundeado","3.4","Mar Territorial","ROUBO","","Desconhecido","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2020-10-06 00:00:00","2020-10-06 07:00:00","1.2200000286102","3.41015625","2.6889313979597E-5"
"477","23:30:00","Noturno","-4.7483333333333","11.771666666667","Congo","Bulk Carrier","Panamá","Fundeado","3","Mar Territorial","NCONSEGUIDO","4","Desconhecido","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","2016-08-06 00:00:00","2016-08-06 23:30:00","0.81","1.1201171875","0"
"478","02:30:00","Noturno","-4.765","11.776666666667","Congo","Tug","Dinamarca","Fundeado","2.5","Mar Territorial","ROUBO","2","Desconhecido","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","2019-12-17 00:00:00","2019-12-17 02:30:00","1.2","3.48046875","3.8890648283996E-5"
"479","00:50:00","Noturno ","-4.765","11.778333333333","Congo","Cargo Ship","Libéria","Fundeado","3","Mar Territorial","ROUBO","4","Machine Gun","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","1","0","2011-08-07 00:00:00","2011-08-07 00:50:00","0.66","2.330078125","0"
"480","03:20:00","Noturno","-4.7531666666667","11.7795","Congo","Cargo Ship","China","Fundeado","4","Mar Territorial","ROUBO","","Desconhecido","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","1","0","2019-10-20 00:00:00","2019-10-20 03:20:00","1.62","2.830078125","0.0002411175519228"
"481","01:10:00","Noturno ","-5.7666666666667","11.783333333333","Congo","Cargo Ship","Libéria","Fundeado","2.5","Mar Territorial","ROUBO","6","Desconhecido","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","1","0","2012-02-04 00:00:00","2012-02-04 01:10:00","0.89","4.650390625","0"
"482","01:39:00","Noturno ","-4.75","11.783333333333"," Congo","Bulk Carrier","Singapura","Fundeado","1.5","Área Portuária","NCONSEGUIDO","3","Desconhecido","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","2015-12-05 00:00:00","2015-12-05 01:39:00","0.67","4.5703125","0"
"483","23:10:00","Noturno","-4.7783333333333","11.783333333333","Congo","Oil Ship Transporter","China","Fundeado","3","Mar Territorial","ROUBO","3","Desconhecido","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","1","0","2018-10-22 00:00:00","2018-10-22 23:10:00","1.31","2.6904296875","0"
"484","02:45:00","Noturno ","-4.7833333333333","11.798333333333","Congo","Outros","Panamá","Fundeado","1.5","Área Portuária","ROUBO","1","Knives","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1","2016-07-17 00:00:00","2016-07-17 02:45:00","0.91","2.5302734375","0"
"485","01:30:00","Noturno ","-4.75","11.8","Congo","Outros","SãoCristóvão&Neves","Fundeado","2.5","Mar Territorial","ROUBO","5","Knives","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","1","0","2012-01-30 00:00:00","2012-01-30 01:30:00","0.69","3.2197265625","0"
"486","23:05:00","Noturno ","-4.7333333333333","11.8","Congo","Outros","Itália","Fundeado","3.5","Mar Territorial","NCONSEGUIDO","3","Knives","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","2014-08-13 00:00:00","2014-08-13 23:05:00","0.95","2.8603515625","0"
"487","09:00:00","Diurno","-4.7333333333333","11.8","Congo","Outros","Panamá","Fundeado","3.5","Mar Territorial","ROUBO","","Desconhecido","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","2016-07-04 00:00:00","2016-07-04 09:00:00","1.85","3.3701171875","1.4507535297525E-6"
"488","04:50:00","Noturno ","-4.7333333333333","11.8","Congo","Outros","Panamá","Fundeado","3.5","Mar Territorial","ROUBO","","Desconhecido","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1","2016-07-16 00:00:00","2016-07-16 04:50:00","1.09","2.099609375","0"
"489","04:30:00","Noturno ","-4.75","11.8","Congo","Outros","Panamá","Fundeado","3.5","Mar Territorial","ROUBO","6","Desconhecido","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","2015-03-14 00:00:00","2015-03-14 04:30:00","0.76","4.2099609375","0"
"490","00:10:00","Noturno ","-4.7466666666667","11.811666666667","Congo","Bulk Carrier","IlhasMarshall","Fundeado","2","Área Portuária","NCONSEGUIDO","3","Machine Gun","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","2013-04-18 00:00:00","2013-04-18 00:10:00","0.63","1.7001953125","0"
"491","01:45:00","Noturno ","-4.75","11.816666666667","Congo","Tug","EUA","Fundeado","1.5","Mar Territorial","ROUBO","4","Desconhecido","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","1","0","2014-09-29 00:00:00","2014-09-29 01:45:00","1.69","3.8798828125","0"
"492","23:00:00","Noturno ","-4.75","11.816666666667","Congo","Oil Ship Transporter","IlhasMarshall","Fundeado","1.5","Área Portuária","NCONSEGUIDO","1","Knives","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","2015-11-18 00:00:00","2015-11-18 23:00:00","0.95","4.740234375","0"
"493","01:50:00","Noturno ","-4.9","11.82","Congo","Supply Ship","IlhasMarshall","Fundeado","5.5","Mar Territorial","ROUBO","6","Desconhecido","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","2014-02-20 00:00:00","2014-02-20 01:50:00","0.94","3.0498046875","0"
